id,agency,date,title,category,hazard,remedy,url
26-141,CPSC,2025-12-11,Uuoeebb Infant Walkers Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violate Mandatory Standard for Infant Walkers; Sold on Amazon by BaoD,Strollers & Carriers,"The recalled infant walkers violate the mandatory standard for walkers because they can fit through a standard doorway and fail to stop at the edge of a step, posing a deadly fall hazard.",Consumers should stop using the recalled infant walkers immediately and contact BaoD for a full refund.,https://www.cpsc.gov/Recalls/2026/Uuoeebb-Infant-Walkers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Infant-Walkers-Sold-on-Amazon-by-BaoD
26-146,CPSC,2025-12-11,YCXXKJ Baby Bath Seats Recalled Due to Risk of Serious Injury or Death to Children from Drowning; Violate Mandatory Standard for Infant Bath Seats; Sold on Amazon by BenTalk,Bath & Potty,"The recalled bath seats violate the mandatory standard for bath seats because they are unstable and can tip over while in use, posing a risk of serious injury or death due to drowning.",Consumers should immediately stop using the recalled bath seats and contact BenTalk to request a full refund. Consumers should send two photos of the recalled bath seats to BenTalk at bentalkhere@outlook.com.,https://www.cpsc.gov/Recalls/2026/YCXXKJ-Baby-Bath-Seats-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Drowning-Violate-Mandatory-Standard-for-Infant-Bath-Seats-Sold-on-Amazon-by-BenTalk
26-148,CPSC,2025-12-11,Luyuan Recalls Youth ATVs Due to Risk of Serious Injury or Death from Crash Hazard; Violate Mandatory Standard for All-Terrain Vehicles,"Bikes, Scooters & Ride-ons","The recalled youth ATVs violate the mandatory ATV safety standard. The youth ATVs’ mechanical suspension fails to comply with safety requirements, posing a crash hazard. Additionally, the handlebars pose a laceration hazard, if the child rider’s body or head impacts the handlebars at high speed.",Consumers should immediately stop using the X-Pro Eagle 40cc Youth ATVs and FRP Sahara 40cc Youth ATVs and contact Luyuan for a free repair from an authorized repair shop.,https://www.cpsc.gov/Recalls/2026/Luyuan-Recalls-Youth-ATVs-Due-to-Risk-of-Serious-Injury-or-Death-from-Crash-Hazard-Violate-Mandatory-Standard-for-All-Terrain-Vehicles
26-131,CPSC,2025-12-04,KTEBO Writing Tablet Toys Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by KTEBO,Toys & Games,The recalled toys violate the mandatory standard for toys because the screw used to secure the battery compartment that contains a button cell battery does not remain attached as required.,Consumers should immediately stop using the recalled writing tablet toys and contact KTEBO for a free replacement set of tablet toys.,https://www.cpsc.gov/Recalls/2026/KTEBO-Writing-Tablet-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-KTEBO
26-132,CPSC,2025-12-04,Little Pea Shop Crib Bumpers Recalled Due to Risk of Serious Injury or Death from Suffocation; Violates Federal Crib Bumper Ban; Sold by Little Pea Shop,Cribs & Sleep,"The recalled crib bumpers violate the federal crib bumper ban because they can obstruct an infant’s breathing, posing a risk of serious injury or death, due to suffocation. This creates an unsafe sleeping environment for infants. Padded crib bumpers are banned by the Safe Sleep for Babies Act.","Consumers should immediately stop using the recalled crib bumpers and contact Little Pea Shop for a full refund. Consumers should remove the crib bumpers, cut the padding and email a photo of the destroyed bumpers to support@littlepeashop.com.",https://www.cpsc.gov/Recalls/2026/Little-Pea-Shop-Crib-Bumpers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violates-Federal-Crib-Bumper-Ban-Sold-by-Little-Pea-Shop
26-133,CPSC,2025-12-04,Cubimana Building Toy Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Shein by Vatos Toys,Toys & Games,The building toy sets violate the mandatory safety standard because the battery compartment within the LED light piece contains button cell batteries that can be easily accessed by children.,"Consumers should immediately stop using the recalled toy sets, take them away from children, and remove and properly dispose of the batteries. Contact Vatos Toys for a full refund.",https://www.cpsc.gov/Recalls/2026/Cubimana-Building-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Shein-by-Vatos-Toys
26-112,CPSC,2025-11-26,Alinux Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Infant Sleep Products; Sold on Amazon by Winkids,Cribs & Sleep,"The recalled baby loungers violate the mandatory safety standard for Sleep Products. The sides are too low to contain an infant and the enclosed openings at the foot of the loungers are wider than allowed, posing serious risks of fall and entrapment hazards to infants.","Consumers should immediately stop using the recalled baby loungers and contact Winkids for a full refund. Consumers should remove the foam and pads from the baby lounger’s cover and cut the cover, foam and pad in half.",https://www.cpsc.gov/Recalls/2026/Alinux-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Winkids
26-113,CPSC,2025-11-26,Macardac Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Infant Sleep Products; Sold on Amazon by Macardac Products,Cribs & Sleep,"The recalled baby loungers violate the mandatory safety standard for Sleep Products. The sides are too low to contain an infant and the enclosed openings at the foot of the loungers are wider than allowed, posing serious risks of fall and entrapment hazards to infants.","Consumers should immediately stop using the recalled baby loungers and contact Macardac Products for a full refund. Consumers should remove the foam and pads from the baby lounger’s cover and cut the cover, foam and pad in half.",https://www.cpsc.gov/Recalls/2026/Macardac-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Macardac-Products
26-116,CPSC,2025-11-26,Sofoliana and Glotika Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Infant Sleep Products; Sold on Amazon by Bosen US,Cribs & Sleep,"The recalled baby loungers violate the mandatory safety standard for Sleep Products. The sides are too low to contain an infant and the enclosed openings at the foot of the loungers are wider than allowed, posing serious risks of fall and entrapment hazards to infants.","Consumers should immediately stop using the recalled baby loungers and contact Bosen US for a full refund. Consumers should remove the foam and pad from the baby lounger’s cover and cut the cover, foam and pad in half.",https://www.cpsc.gov/Recalls/2026/Sofoliana-and-Glotika-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Bosen-US
26-121,CPSC,2025-11-26,Convertible High Chairs Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violate Mandatory Standard for High Chairs; Sold on Amazon by Rotinyard,Feeding & High Chairs,"The high chairs violate the mandatory standard for chairs because they were sold without the required attached restraint system, posing a deadly fall hazard to babies. In addition, a child’s head can become trapped in the opening between the seat and tray, posing a deadly entrapment hazard.","Consumers should immediately stop using the recalled high chairs and contact Rotinyard for a full refund. Consumers should disassemble the high chairs, cut the restraints and fabric seat cushion insert, and email photos of the destroyed restraints and cushion to trailblazeramz@outlook.com.",https://www.cpsc.gov/Recalls/2026/Convertible-High-Chairs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-High-Chairs-Sold-on-Amazon-by-Rotinyard
26-122,CPSC,2025-11-26,Outdoor Master Children’s and Youth Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold and Imported by Outdoor Master,"Bikes, Scooters & Ride-ons","The recalled children’s and youth helmets violate the mandatory safety standard for bicycle helmets. Particularly, the helmets do not comply with the positional stability and coverage requirements.",Consumers should immediately stop using the recalled helmets and contact Outdoor Master for instructions on how to register for a full refund.,https://www.cpsc.gov/Recalls/2026/Outdoor-Master-Childrens-and-Youth-Helmets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Head-Injury-Violates-Mandatory-Standard-for-Bicycle-Helmets-Sold-and-Imported-by-Outdoor-Master
26-094,CPSC,2025-11-20,AliExpress Recalls Convertible Strollers Due to Risk of Serious Injury or Death from Fall Hazard; Violates Mandatory Standard for Strollers,Strollers & Carriers,"The stroller violates the mandatory standard for because the restraint system can fail, posing a risk of serious injury or deadly fall hazard.",Consumers should immediately stop using the recalled stroller and contact AliExpress to receive a full refund. Consumers will be required to cut the restraints and email a photo of the destroyed product to us_product_recall@aliexpress.com.,https://www.cpsc.gov/Recalls/2026/AliExpress-Recalls-Convertible-Strollers-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard-Violates-Mandatory-Standard-for-Strollers
26-095,CPSC,2025-11-20,Bearlala Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Infant Sleep Products; Sold on Walmart.com by Nuoxuann,Cribs & Sleep,"The recalled baby loungers violate the mandatory standard for Sleep Products. The sides are too low to contain an infant. The enclosed openings at the foot of the loungers are wider than allowed, posing fall and entrapment hazards to infants.","Consumers should immediately stop using the recalled baby loungers and contact Nuoxuann for a full refund. Consumers should remove the foam and pads from the baby lounger’s cover and cut the cover, foam and pad in half.",https://www.cpsc.gov/Recalls/2026/Bearlala-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Walmart-com-by-Nuoxuann
26-096,CPSC,2025-11-20,Little Partners Recalls Children’s Grow 'N Stow Folding Learning Towers Due to Fall Hazard,Kids Furniture & Storage,"The platform inside the tower can collapse, posing a fall hazard to young children.","Consumers should immediately stop using the recalled Grow 'N Stow Folding Learning Tower, keep it away from children and contact Little Partners, to receive a free repair kit, that includes a new crossbar with pin tabs and installation instructions.",https://www.cpsc.gov/Recalls/2026/Little-Partners-Recalls-Childrens-Grow-N-Stow-Folding-Learning-Towers-Due-to-Fall-Hazard
26-099,CPSC,2025-11-20,Play Yards Recalled Due to Risk of Serious Injury or Death from Suffocation and Entrapment Hazards; Violate Mandatory Standard for Play Yards; Sold on Amazon by Anna Queen,Cribs & Sleep,"The play yards violate the mandatory standard for play yards. Infants can become entrapped under the mattress or between the side of the play yard and the mattress, posing a risk of serious injury or deadly suffocation hazard.",Consumers should immediately stop using the recalled play yards and contact Anna Queen for a full refund.,https://www.cpsc.gov/Recalls/2026/Play-Yards-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Play-Yards-Sold-on-Amazon-by-Anna-Queen
26-104,CPSC,2025-11-20,Magnet Fidget Spinner Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Anzmtosn,Toys & Games,"The recalled magnet spinner sets violate the mandatory standard for toys because the sets contain loose magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, they can attract each other, or other metal objects, and become lodged in the digestive system.","Consumers should stop using the recalled magnetic fidget spinner sets immediately, take them away from children and dispose of them. To receive a full refund, consumers should send a photo of the disposal to Anzmtosn via email at Anzmtosn53@163.com.",https://www.cpsc.gov/Recalls/2026/Magnet-Fidget-Spinner-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Anzmtosn
H-0342-2026,FDA,2025-11-20,"A New Life Herbs, LLC Recalls Baby Soothe Herbal Supplement, Promotes rest, helps ease colic, upset stomach, and teething discomfort, Contains: Catnip, Chamomile, Vegetable Glycerin, water;…",Feeding & High Chairs,Unapproved drug claims on product labeling and product misbranded due to no Supplement Facts label,FDA Class II enforcement recall; status: ongoing.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=98037
26-085,CPSC,2025-11-13,Bettina Doll Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Shantou Chenghai Xingzigu Toy Industry,Toys & Games,The doll sets violate the mandatory standard for toys because the battery compartment of the unicorn contains button cell batteries that can be easily accessed by children.,"Consumers should immediately take the doll sets away from children, stop using the recalled toys and remove and properly dispose of the batteries.",https://www.cpsc.gov/Recalls/2026/Bettina-Doll-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Shantou-Chenghai-Xingzigu-Toy-Industry
26-086,CPSC,2025-11-13,Zippee Silicone Activity Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates Mandatory Standard for Toys; Imported by Mobi Games,Toys & Games,"The recalled silicone activity toys contain spherical ends that can reach the back of the throat, posing a serious choking hazard to children.","Consumers should stop using the recalled toy immediately, take it away from children and contact Mobi Games to receive a full refund.",https://www.cpsc.gov/Recalls/2026/Zippee-Silicone-Activity-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violates-Mandatory-Standard-for-Toys-Imported-by-Mobi-Games
26-091,CPSC,2025-11-13,Zigjoy Sleep Sacks with Feet Recalled Due to Risk of Serious Injury or Death from Burn Hazard; Violates Mandatory Standard for Children’s Sleepwear; Sold by Zigjoy-US,Cribs & Sleep,"The recalled sleep sacks violate the mandatory flammability standard for children’s sleepwear, posing a burn hazard and risk of serious injury or death to children.","Consumers should immediately stop using the sleep sacks and contact Zigjoy-US for a full refund. Consumers should cut the sleep sacks in half, take a photo of the destroyed garments and email it to zjoy-us@outlook.com to receive the refund.",https://www.cpsc.gov/Recalls/2026/Zigjoy-Sleep-Sacks-with-Feet-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violates-Mandatory-Standard-for-Childrens-Sleepwear-Sold-by-Zigjoy-US
H-0249-2026,FDA,2025-11-08,"ByHeart, INC. Recalls 1. ByHeart Whole Nutrition Infant Formula cans 24 OZ 680 grams; Cans sold in 1 pack, 2 packs, 4 packs, or 6 packs 2.",Feeding & High Chairs,Contaminated with Clostridium botulinum,FDA Class I enforcement recall; status: ongoing.,https://www.accessdata.fda.gov/scripts/ires/index.cfm?Event=97959
26-069,CPSC,2025-11-06,Criblike Mattresses Recalled Due to Risk of Serious Injury or Death from Entrapment or Suffocation; Violates Mandatory Standards for Mattresses; Sold on Amazon by Mengna,Cribs & Sleep,"The aftermarket mattresses violate the mandatory standard for mattresses, as the mattresses may not adequately fit certain play yards or non-full-sized cribs, posing a deadly entrapment hazard.",Consumers should immediately stop using the crib mattresses and contact Criblike for instructions on requesting a full refund.,https://www.cpsc.gov/Recalls/2026/Criblike-Mattresses-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-or-Suffocation-Violates-Mandatory-Standards-for-Mattresses-Sold-on-Amazon-by-Mengna
26-071,CPSC,2025-11-06,Napei Infant Bath Tubs Recalled Due to Risk of Serious Injury or Death from Ingestion Hazard; Violates Mandatory Standard for Consumer Products with Button Cell Batteries; Sold on Amazon by Sefon Store,Bath & Potty,The recalled infant bath tubs violate the mandatory standard for consumer products containing button cell or coin batteries because the built-in thermometer contains button cell batteries that can be accessed easily by children.,Consumers should immediately stop using the infant bath tubs and contact Sefon Store for instructions to receive a free replacement battery compartment.,https://www.cpsc.gov/Recalls/2026/Napei-Infant-Bath-Tubs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Ingestion-Hazard-Violates-Mandatory-Standard-for-Consumer-Products-with-Button-Cell-Batteries-Sold-on-Amazon-by-Sefon-Store
26-074,CPSC,2025-11-06,Sanven Technology Recalls Vevor Baby Swings Due to Risk of Serious Injury from Suffocation Hazard; Violates Mandatory Standard for Infant Sleep Products and Inclined Sleepers Ban,Cribs & Sleep,"The swings were marketed for infant sleep and have an incline angle greater than 10 degrees, violating the mandatory safety standard for Infant Sleep Products and the ban on inclined sleepers under the Safe Sleep for Babies Act, posing a deadly suffocation risk.",Consumers should immediately stop using the swings and contact Sanven Technology for a full refund.,https://www.cpsc.gov/Recalls/2026/Sanven-Technology-Recalls-Vevor-Baby-Swings-Due-to-Risk-of-Serious-Injury-from-Suffocation-Hazard-Violates-Mandatory-Standard-for-Infant-Sleep-Products-and-Inclined-Sleepers-Ban
26-075,CPSC,2025-11-06,Inkari Plush Alpaca Toys Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violate Small Parts Ban; Imported by Inkari,Toys & Games,"The recalled toys are intended for children under three years of age and the eyes can detach, which violates the small parts ban, posing a choking hazard to children.",Consumers should immediately stop using the recalled plush toys and contact Inkari for a full refund. Consumers will be asked to cut the fur of the toy and send a photo to support@inkari-alpaca.com.,https://www.cpsc.gov/Recalls/2026/Inkari-Plush-Alpaca-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violate-Small-Parts-Ban-Imported-by-Inkari
26-081,CPSC,2025-11-06,WYBITNY Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by WYBITNY,Kids Furniture & Storage,"The recalled bed rails violate the mandatory standard for children’s portable bed rails because, when installed adjacent to the bed, the child can become entrapped in the enclosed openings, the openings on the side of the mattress, and the openings on top of the mattress, posing a risk of serious in…","Consumers should immediately stop using the recalled bed rails and contact WYBITNY for a full refund. Consumers should send a photo of the recalled bed rails, with “Recalled” written on the front in permanent marker, to WYBITNY by email at servicewybitny@outlook.com.",https://www.cpsc.gov/Recalls/2026/WYBITNY-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-Violates-Mandatory-Standard-for-Childrens-Portable-Bed-Rails-Sold-on-Amazon-by-WYBITNY
26-052,CPSC,2025-10-30,Modera Recalls Modera Pack N Play Mattresses Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Crib Mattresses,Cribs & Sleep,"The after-market play yard mattresses may not adequately fit certain play yards, which is in violation of the mandatory standard for mattresses, posing a deadly entrapment hazard.",Consumers should immediately stop using the recalled mattresses and contact Modera for a full refund. Consumers go to to register for the recall and receive instructions on how to dispose of the recalled mattress,https://www.cpsc.gov/Recalls/2026/Modera-Recalls-Modera-Pack-N-Play-Mattresses-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-Violates-Mandatory-Standard-for-Crib-Mattresses
26-053,CPSC,2025-10-30,Grundens Recalls Youth Jackets with Drawstrings Due to Strangulation Hazard; Risk of Serious Injury or Death,Children's Clothing & Accessories,"A drawstring in the hood of the recalled jackets presents a substantial product hazard as it can get caught on objects and cause death or serious injury to children, due to strangulation.",Consumers should immediately take the recalled jackets away from children and remove the drawstrings to eliminate the hazard.,https://www.cpsc.gov/Recalls/2026/Grundens-Recalls-Youth-Jackets-with-Drawstrings-Due-to-Strangulation-Hazard-Risk-of-Serious-Injury-or-Death
26-060,CPSC,2025-10-30,HOMEAL Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by HOMEAL,Kids Furniture & Storage,"The recalled bed rails violate the mandatory standard for children’s portable bed rails because when installed adjacent to the bed, a child can become entrapped in the openings on the side of the mattress, posing a risk of serious injury or death due to entrapment.","Consumers should immediately stop using the recalled bed rails and contact HOMEAL for a full refund. Consumers should remove the cloth covering from the frame, cut the cloth in half, and email a photo of the destroyed cloth and frame to HOMEAL at homeal_recalls@outlook.com.",https://www.cpsc.gov/Recalls/2026/HOMEAL-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-Violates-Mandatory-Standard-for-Childrens-Portable-Bed-Rails-Sold-on-Amazon-by-HOMEAL
26-061,CPSC,2025-10-30,5-in-1 Convertible High Chairs Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violates Mandatory Standard for High Chairs; Imported by Harppa,Feeding & High Chairs,"The high chairs pose a risk of serious injury or death to children because they violate the mandatory standard for high chairs. The high chairs were sold without the required attached restraint system, posing a serious risk of falls to children.","Consumers should immediately stop using the high chairs and contact Harppa for a replacement high chair. Consumers should email recall@harppababy.com and provide the order number, order date, or photo of the tracking label located on the seatback.",https://www.cpsc.gov/Recalls/2026/5-in-1-Convertible-High-Chairs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-HighChairs-Imported-by-Harppa
26-044,CPSC,2025-10-23,Olympia Tools International Recalls Pack-N-Stroll Utility Wagons Due to Risk of Serious Injury or Death from Entrapment and Falls; Violates Mandatory Standard for Strollers,Strollers & Carriers,"The utility wagon violates the mandatory standard for because an opening between the organizational tray and the sidewall may cause a child’s head to become entrapped, posing a risk of serious injury or death.",Consumers should stop using the utility wagons immediately and return the item to Costco to receive a full refund.,https://www.cpsc.gov/Recalls/2026/Olympia-Tools-International-Recalls-Pack-N-Stroll-Utility-Wagons-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Falls-Violates-Mandatory-Standard-for-Strollers
26-032,CPSC,2025-10-16,Belivium Baby Loungers Recalled Due to Risk of Serious Injury or Death from Suffocation and Entrapment Hazards; Violates Mandatory Standard for Infant Sleep Products; Sold on Amazon by Belivium,Cribs & Sleep,"The baby loungers violate the mandatory standard for Sleep Products because the sides are shorter than the minimum side height limit to secure the infant; the sleeping pad’s thickness exceeds the maximum limit, posing a suffocation hazard; and the enclosed openings at the foot of the loungers are wi…","Consumers should stop using the baby loungers immediately and contact Belivium for a full refund. Consumers should remove the sleeping pad, cut up the sides of the baby loungers and the sleeping pad and email a photo of the destroyed lounger to BeliviumRecall@163.com to obtain a full refund.",https://www.cpsc.gov/Recalls/2026/Belivium-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Belivium
26-012,CPSC,2025-10-09,Generic Magnetic Ball Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Ritons,Toys & Games,The recalled 3 mm magnetic ball sets violate the mandatory standard for toys because the magnet sets contain loose magnets posing an ingestion hazard to children.,Consumers should stop using the recalled magnetic ball sets immediately and take them away from children and contact Ritons for instructions on how to receive a refund. Ritons will provide a prepaid label for consumers to return the recalled products.,https://www.cpsc.gov/Recalls/2026/Generic-Magnetic-Ball-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Ritons
26-015,CPSC,2025-10-09,YGJT Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall; Violates Mandatory Standard for Infant Sleep Products; Sold on SHEIN by YGJT Local Warehouse,Cribs & Sleep,"The recalled baby loungers violate the mandatory standard for Sleep Products. The sides are too low to contain an infant. The enclosed openings at the foot of the loungers are wider than allowed, posing a fall and an entrapment hazard to infants.","Consumers should immediately stop using the recalled baby loungers and contact YGJT Local Warehouse for a full refund. Consumers should remove the foam and pads from the baby lounger’s cover and cut the cover, foam and pad in half.",https://www.cpsc.gov/Recalls/2026/YGJT-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-SHEIN-by-YGJT-Local-Warehouse
26-001,CPSC,2025-10-02,In Motion Design Recalls Evermore Surprise Eggs Due to Risk of Serious Injury; Violates Federal Lead Content Ban,Toys & Games,The toy airplane inside the egg contains levels of lead that exceed the federal lead content ban. Lead is toxic if ingested by young children and can cause adverse health issues.,"Consumers should stop using the Surprise Eggs immediately and contact In Motion Design for a refund. Consumers should destroy the toy airplane, send a photo of the destroyed airplane to support@in-motion-design.com, and then dispose of the airplane in accordance with local and state laws.",https://www.cpsc.gov/Recalls/2026/In-Motion-Design-Recalls-Evermore-Surprise-Eggs-Due-to-Risk-of-Serious-Injury-Violates-Federal-Lead-Content-Ban
25-476,CPSC,2025-09-25,AMTRADING Recalls Hoovy Cooling Gel Insert Pads for Car Seats and Strollers Due to Burn Hazard,Car Seats,"The cooling gel pads can become hot if left in the sun or a hot car, posing a burn hazard to young children.",Consumers should immediately stop using the recalled Cooling Gel Insert Pad and contact AMTRADING for instructions on receiving a full refund. Consumers can go to for instructions on how to register for the recall and to dispose of the recalled pad.,https://www.cpsc.gov/Recalls/2025/AMTRADING-Recalls-Hoovy-Cooling-Gel-Insert-Pads-for-Car-Seats-and-Strollers-Due-to-Burn-Hazard
25C010000,NHTSA,2025-09-25,"Evenflo Company, Inc. Recalls Child Restraints: Choking Hazard from Foam in Child Seat Headrest",Car Seats,"Pieces of foam can present a choking hazard to a child, increasing the risk of injury.","Evenflo will mail owners additional tape seal and installation instructions, free of charge. Owner notification letters were mailed November 21, 2025. Owners may contact Evenflo customer service at 1-800-233-5921.",https://www.nhtsa.gov/recalls?nhtsaId=25C010000
25-471,CPSC,2025-09-18,Youbeien Crib Mobiles Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates the Mandatory Toy Standard for Batteries; Sold on Amazon by GKKBSJ,Cribs & Sleep,The recalled toys violate the mandatory standard for toys containing button batteries because the compartment that holds the batteries in the remote can be accessed without the use of a common household tool.,Consumers should immediately stop using the recalled toy and contact GKKBSJ for a refund. Consumers will be asked to throw away the product and send a photo of the disposed product to gkkbsjtoys@outlook.com to receive a full refund.,https://www.cpsc.gov/Recalls/2025/Youbeien-Crib-Mobiles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-the-Mandatory-Toy-Standard-for-Batteries-Sold-on-Amazon-by-GKKBSJ
25-472,CPSC,2025-09-18,YooxArmor Multi-Purpose Kids’ Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold on Amazon by YooxArmor,"Bikes, Scooters & Ride-ons","The recalled kids’ helmets violate the mandatory safety standard for bicycle helmets because the helmets do not comply with the impact attenuation, positional stability, labeling and certification requirements.",Consumers should immediately stop using the recalled kids’ helmets and contact YooxArmor for a full refund. Consumers should destroy the recalled helmet by cutting the straps off the helmet.,https://www.cpsc.gov/Recalls/2025/YooxArmor-Multi-Purpose-Kids-Helmets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Head-Injury-Violates-Mandatory-Standard-for-Bicycle-Helmets-Sold-on-Amazon-by-YooxArmor
25-473,CPSC,2025-09-18,LXDHSTRA Baby Loungers and Crib Bumpers Recalled Due to Risk of Serious Injury or Death from Suffocation and Fall Hazards; Violates Federal Standard for Infant Sleep Products and Federal Crib Bumper Ban; Sold on Amazon,Cribs & Sleep,"The recalled baby loungers violate the mandatory standard for Sleep Products. The sides are too low to contain an infant. The sleeping pad is too thick, posing a suffocation hazard.","Consumers should immediately stop using the recalled baby loungers and crib bumpers and contact LXDHSTRA for a full refund. Consumers should remove the foam and pads from the baby lounger’s cover and cut the cover, foam, pad, and crib bumper in half.",https://www.cpsc.gov/Recalls/2025/LXDHSTRA-Baby-Loungers-and-Crib-Bumpers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-and-Fall-Hazards-Violates-Federal-Standard-for-Infant-Sleep-Products-and-Federal-Crib-Bumper-Ban-Sold-on-Amazon
